id2,geography,year,state,percent_renter,percent_asian,percent_black,percent_hispanic,percent_multifamily_housing,eviction_rate,poverty_rate,median_income,avg_cost_electricity,avg_cost_gas,avg_cost_water,asthma_rate
13089021218,"Census Tract 212.18, DeKalb County, Georgia",2016,GA,0.683,0.113,0.398,0.051,0.843879525,3.01,6.7,51516,943.78,1031.51,537.55,n/a
13089021301,"Census Tract 213.01, DeKalb County, Georgia",2016,GA,0.862,0.13,0.256,0.343,0.774917853,3.02,13.99,43138,-9999,-9999,-9999,n/a
13089021303,"Census Tract 213.03, DeKalb County, Georgia",2016,GA,0.615,0.151,0.103,0.585,0.445439284,2.3,23.79,37870,732,732,817,n/a
13089021305,"Census Tract 213.05, DeKalb County, Georgia",2016,GA,0.654,0.083,0.173,0.423,0.603273138,3.78,30.08,49234,801.6,472.8,286.9,n/a
13089021306,"Census Tract 213.06, DeKalb County, Georgia",2016,GA,0.702,0.122,0.155,0.513,0.61745307,4.44,19.46,47078,852,852,255,n/a
13089021307,"Census Tract 213.07, DeKalb County, Georgia",2016,GA,0.466,0.241,0.086,0.417,0.21563981,1.4,20.45,47478,852,852,255,n/a
13089021308,"Census Tract 213.08, DeKalb County, Georgia",2016,GA,0.5,0.147,0.093,0.455,0.394674556,2.78,27.71,44534,1144,736,1014.33,n/a
13089021405,"Census Tract 214.05, DeKalb County, Georgia",2016,GA,0.27,0.067,0.039,0.149,0.218111003,1.43,8.69,126442,1778.73,794.1,599.31,n/a
13089021409,"Census Tract 214.09, DeKalb County, Georgia",2016,GA,0.898,0.069,0.372,0.409,0.868002764,2.65,33.8,40767,3005.49,678.71,475.15,n/a
13089021410,"Census Tract 214.10, DeKalb County, Georgia",2016,GA,0.627,0.015,0.057,0.574,0.557414105,1.56,27.62,56642,2050.25,1434,698.69,n/a
13089021411,"Census Tract 214.11, DeKalb County, Georgia",2016,GA,0.654,0.052,0.071,0.045,0.614992351,0.17,5.21,76818,1465.44,1133.6,728.11,n/a
13089021412,"Census Tract 214.12, DeKalb County, Georgia",2016,GA,0.3,0.042,0.035,0.098,0.111538462,0.78,2.62,114107,1440.58,978.58,507.32,n/a
13089021413,"Census Tract 214.13, DeKalb County, Georgia",2016,GA,0.824,0.009,0.061,0.735,0.743927828,1.44,26.02,37944,732,732,817,n/a
13089021414,"Census Tract 214.14, DeKalb County, Georgia",2016,GA,0.92,0.043,0.309,0.447,0.907754688,3.83,25.91,40926,3005.49,678.71,475.15,n/a
13089021415,"Census Tract 214.15, DeKalb County, Georgia",2016,GA,0.504,0.068,0.099,0.165,0.439038031,1.71,15.66,92935,1539.32,875.15,555.35,n/a
13089021416,"Census Tract 214.16, DeKalb County, Georgia",2016,GA,0.471,0.065,0.056,0.499,0.387344199,0.14,26.35,80272,1465.44,1133.6,728.11,n/a
13089021417,"Census Tract 214.17, DeKalb County, Georgia",2016,GA,0.888,0.053,0.102,0.599,0.909403177,0.67,23.2,45839,1449.6,612,470.45,n/a
13089021502,"Census Tract 215.02, DeKalb County, Georgia",2016,GA,0.533,0.057,0.125,0.068,0.53383758,2.74,8.88,63462,1870.31,999.84,445.34,n/a
13089021503,"Census Tract 215.03, DeKalb County, Georgia",2016,GA,0.643,0.165,0.117,0.265,0.588445503,3.13,7.55,46364,1327.75,629.75,509.21,n/a
13089021504,"Census Tract 215.04, DeKalb County, Georgia",2016,GA,0.66,0.132,0.09,0.03,0.676013514,0.68,5.69,60000,1870.31,999.84,445.34,n/a
13089021602,"Census Tract 216.02, DeKalb County, Georgia",2016,GA,0.419,0.105,0.065,0.025,0.442280285,0.41,6.68,69612,1893.86,729.04,705.7,n/a
13089021603,"Census Tract 216.03, DeKalb County, Georgia",2016,GA,0.645,0.065,0.19,0.055,0.653704325,1.65,0,57829,1701,1047.71,454.66,n/a
13089021604,"Census Tract 216.04, DeKalb County, Georgia",2016,GA,0.057,0.08,0.101,0.03,0.048929664,6.12,1.03,136875,1772.05,745.34,612.88,n/a
13089021605,"Census Tract 216.05, DeKalb County, Georgia",2016,GA,0.582,0.074,0.233,0.147,0.647209048,2.27,19.5,60686,1813.6,1356.53,471.45,n/a
13089021703,"Census Tract 217.03, DeKalb County, Georgia",2016,GA,0.081,0.079,0.077,0.044,0.047515019,0.84,4.72,137000,1772.05,745.34,612.88,n/a
13089021704,"Census Tract 217.04, DeKalb County, Georgia",2016,GA,0.215,0.063,0.055,0.028,0.123789474,2.04,7.28,83042,1615.33,750.64,567.11,n/a
13089021705,"Census Tract 217.05, DeKalb County, Georgia",2016,GA,0.665,0.108,0.265,0.199,0.765151515,4.97,7.04,41692,1428.2,900.79,510.98,n/a
13089021706,"Census Tract 217.06, DeKalb County, Georgia",2016,GA,0.384,0.114,0.176,0.058,0.443745632,4.7,0.75,69092,1893.86,729.04,705.7,n/a
13089021805,"Census Tract 218.05, DeKalb County, Georgia",2016,GA,0.261,0.057,0.307,0.145,0.202572347,5.05,13.17,54153,1742.64,762.91,199.31,n/a
13089021806,"Census Tract 218.06, DeKalb County, Georgia",2016,GA,0.524,0.066,0.386,0.232,0.415503306,3.53,25.98,44320,1632.68,643.7,645.23,n/a
13089021808,"Census Tract 218.08, DeKalb County, Georgia",2016,GA,0.307,0.105,0.181,0.131,0.350389321,7.08,12.98,64167,2091.74,925.25,999.15,n/a
13089021809,"Census Tract 218.09, DeKalb County, Georgia",2016,GA,0.074,0.057,0.086,0.052,0.032820513,2.29,5.07,100583,1438.65,561.7,562.56,n/a
13089021810,"Census Tract 218.10, DeKalb County, Georgia",2016,GA,0.376,0.073,0.314,0.032,0.440319223,3.18,5.04,68188,1893.86,729.04,705.7,n/a
13089021812,"Census Tract 218.12, DeKalb County, Georgia",2016,GA,0.318,0.109,0.117,0.302,0.211991435,2.31,10.35,67679,1893.86,729.04,705.7,n/a
13089021813,"Census Tract 218.13, DeKalb County, Georgia",2016,GA,0.993,0.047,0.574,0.314,0.986614173,4.34,25.65,36063,1209.73,664.91,577.98,n/a
13089021814,"Census Tract 218.14, DeKalb County, Georgia",2016,GA,0.683,0.067,0.342,0.33,0.724485836,7.71,30.83,32625,1620,935.05,637.36,n/a
13089021906,"Census Tract 219.06, DeKalb County, Georgia",2016,GA,0.401,0.047,0.723,0.036,0.115137615,12.63,17.57,40895,1224,2448,919,n/a
13089021907,"Census Tract 219.07, DeKalb County, Georgia",2016,GA,0.372,0.02,0.693,0.065,0.261348727,8.07,12.01,51164,2244.93,996.88,618.33,n/a
13089021908,"Census Tract 219.08, DeKalb County, Georgia",2016,GA,0.758,0.045,0.762,0.016,0.651877133,9.39,36.42,23269,984,1104,347,n/a
13089021909,"Census Tract 219.09, DeKalb County, Georgia",2016,GA,0.61,0.008,0.827,0.039,0.512811753,15.91,33.96,33101,1620,935.05,637.36,n/a
13089021910,"Census Tract 219.10, DeKalb County, Georgia",2016,GA,0.422,0.078,0.727,0.029,0.276797245,10.1,17.54,41863,1428.2,900.79,510.98,n/a
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2016,GA,0.872,0,0.978,0.022,0.862101313,11.09,39.65,22481,1054.68,803.41,383.45,n/a
13089021912,"Census Tract 219.12, DeKalb County, Georgia",2016,GA,0.039,0.052,0.295,0.025,0,2.13,4.81,131316,1772.05,745.34,612.88,n/a
13089021913,"Census Tract 219.13, DeKalb County, Georgia",2016,GA,0.891,0,0.855,0.061,0.859302326,16.49,31.73,27974,1859.52,2484,917.12,n/a
13089022001,"Census Tract 220.01, DeKalb County, Georgia",2016,GA,0.321,0.093,0.196,0.058,0.21414914,1.97,16.25,66263,2091.74,925.25,999.15,n/a
13089022004,"Census Tract 220.04, DeKalb County, Georgia",2016,GA,0.246,0.144,0.706,0.004,0.233193277,6.62,17.89,49127,1260.55,667.64,743.25,n/a
13089022005,"Census Tract 220.05, DeKalb County, Georgia",2016,GA,0.679,0.187,0.676,0.005,0.609304933,4.66,25.85,30808,1476,1104,61,n/a
13089022007,"Census Tract 220.07, DeKalb County, Georgia",2016,GA,0.92,0.406,0.526,0.031,0.81630972,2.81,40.94,27727,1859.52,2484,917.12,n/a
13089022008,"Census Tract 220.08, DeKalb County, Georgia",2016,GA,0.849,0.466,0.38,0.014,0.704974933,2.28,45.84,23630,984,1104,347,n/a
13089022009,"Census Tract 220.09, DeKalb County, Georgia",2016,GA,0.905,0.071,0.819,0,0.897515528,7.47,27.1,35143,1209.73,664.91,577.98,n/a
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2016,GA,0.394,0.36,0.336,0.051,0.306666667,0,32.17,56154,2279.89,865.02,787.6,n/a
13089022100,"Census Tract 221, DeKalb County, Georgia",2016,GA,0.55,0.093,0.682,0.045,0.414190418,3.85,28.88,35086,1802.4,598.67,392.47,n/a
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2016,GA,0.807,0.181,0.278,0.046,0.735364876,1.48,9.25,52292,1150.91,694.5,256,n/a
13089022204,"Census Tract 222.04, DeKalb County, Georgia",2016,GA,0.663,0.26,0.205,0.177,0.593791722,2.51,22.85,41808,1118.5,1301.5,102,n/a
13089022301,"Census Tract 223.01, DeKalb County, Georgia",2016,GA,0.468,0.123,0.054,0.029,0.387591941,0.54,4.11,62851,1870.31,999.84,445.34,n/a
13089022302,"Census Tract 223.02, DeKalb County, Georgia",2016,GA,0.543,0.112,0.059,0.071,0.470530452,0.88,15.46,71667,1013.94,869.23,517.78,n/a
13089022401,"Census Tract 224.01, DeKalb County, Georgia",2016,GA,0.489,0.044,0.093,0.016,0.442744324,0.71,6.2,78800,1537.9,846.39,421.42,n/a
13089022402,"Census Tract 224.02, DeKalb County, Georgia",2016,GA,0.806,0.327,0.123,0.06,0.855516637,0.89,0,35104,1802.4,598.67,392.47,n/a
13089022403,"Census Tract 224.03, DeKalb County, Georgia",2016,GA,0.178,0.053,0.021,0.023,0.147891756,0.49,1.46,138750,1947.86,485.79,933.96,n/a
13089022500,"Census Tract 225, DeKalb County, Georgia",2016,GA,0.418,0.054,0.278,0.037,0.41638796,1.97,16.5,62833,1870.31,999.84,445.34,n/a
13089022600,"Census Tract 226, DeKalb County, Georgia",2016,GA,0.457,0.024,0.149,0.041,0.504229018,0.69,1.89,72308,1430.76,1765.57,445.7,n/a
13089022700,"Census Tract 227, DeKalb County, Georgia",2016,GA,0.262,0.024,0.201,0.05,0.214410227,1.09,7.79,101202,2378.83,1390.67,650.21,n/a
13089022800,"Census Tract 228, DeKalb County, Georgia",2016,GA,0.226,0.09,0.209,0.024,0.186222559,0.39,6.52,115733,1553.3,920.4,886.2,n/a
13089022900,"Census Tract 229, DeKalb County, Georgia",2016,GA,0.271,0.028,0.304,0.051,0.082622601,0.77,5.61,67554,1386.51,847.44,743.16,n/a
13089023000,"Census Tract 230, DeKalb County, Georgia",2016,GA,0.325,0.018,0.109,0.02,0.402144772,0.28,1.26,66250,2080.8,1440,692.14,n/a
13089023101,"Census Tract 231.01, DeKalb County, Georgia",2016,GA,0.438,0.003,0.698,0.046,0.112903226,10.61,15.49,48199,826.13,698.13,182.17,n/a
13089023102,"Census Tract 231.02, DeKalb County, Georgia",2016,GA,0.57,0.057,0.57,0.033,0.481034483,9.4,17.04,37260,3086.33,1112.2,553.71,n/a
13089023107,"Census Tract 231.07, DeKalb County, Georgia",2016,GA,0.48,0.011,0.687,0.08,0.110724926,9.65,25.68,38175,2202,612,490,n/a
13089023108,"Census Tract 231.08, DeKalb County, Georgia",2016,GA,0.561,0,0.891,0.015,0.35336415,14.19,35.23,30417,1475.64,912.18,490.23,n/a
13089023111,"Census Tract 231.11, DeKalb County, Georgia",2016,GA,0.313,0.01,0.851,0.034,0.019858156,17.7,18.62,52538,1007,1000,753,n/a
13089023112,"Census Tract 231.12, DeKalb County, Georgia",2016,GA,0.901,0.008,0.852,0.072,0.836691856,21.5,42.36,26124,1138.19,1006.3,464.73,n/a
13089023113,"Census Tract 231.13, DeKalb County, Georgia",2016,GA,0.722,0.006,0.674,0.061,0.688757396,11.71,22.75,28535,1445.38,1014.62,121.82,n/a
13089023114,"Census Tract 231.14, DeKalb County, Georgia",2016,GA,0.284,0.034,0.694,0.059,0,9.9,22.7,55115,3343.73,2194.09,768.1,n/a
13089023115,"Census Tract 231.15, DeKalb County, Georgia",2016,GA,,0,0.8,0.067,,0,0,,2575.49,947.52,763.67,n/a
13089023204,"Census Tract 232.04, DeKalb County, Georgia",2016,GA,0.306,0.014,0.811,0.044,0.044618395,12.88,25.95,45730,1579.11,952.17,763.57,n/a
13089023206,"Census Tract 232.06, DeKalb County, Georgia",2016,GA,0.384,0.007,0.881,0.03,0.078125,10.23,18.1,46167,1579.11,952.17,763.57,n/a
13089023208,"Census Tract 232.08, DeKalb County, Georgia",2016,GA,0.448,0.041,0.798,0.049,0.168155971,12.88,19.39,41334,2609.3,1379.13,278.75,n/a
13089023209,"Census Tract 232.09, DeKalb County, Georgia",2016,GA,0.214,0.009,0.883,0.059,0.013591218,8.13,10.34,59449,1510.13,811.38,700.41,n/a
13089023210,"Census Tract 232.10, DeKalb County, Georgia",2016,GA,0.556,0.001,0.919,0.008,0.313912429,16.05,19.24,41321,2609.3,1379.13,278.75,n/a
13089023211,"Census Tract 232.11, DeKalb County, Georgia",2016,GA,0.46,0.01,0.968,0.011,0.335018051,23,6.6,54009,1007,1000,753,n/a
13089023212,"Census Tract 232.12, DeKalb County, Georgia",2016,GA,0.336,0.011,0.903,0.035,0.171070932,12.47,9.57,62256,1488.26,1383.41,623.99,n/a
13089023213,"Census Tract 232.13, DeKalb County, Georgia",2016,GA,0.519,0.035,0.903,0.014,0.337965038,7.17,12.35,44138,3063.85,2069.78,672.04,n/a
13089023214,"Census Tract 232.14, DeKalb County, Georgia",2016,GA,0.552,0,0.958,0.024,0.448428687,13.04,18.25,46625,1702.67,1136.44,522.3,n/a
13089023303,"Census Tract 233.03, DeKalb County, Georgia",2016,GA,0.389,0.053,0.821,0.029,0.172214182,8.43,17.46,44798,3063.85,2069.78,672.04,n/a
13089023306,"Census Tract 233.06, DeKalb County, Georgia",2016,GA,0.168,0.002,0.864,0.08,0.01908843,14.37,12.12,53382,1007,1000,753,n/a
13089023309,"Census Tract 233.09, DeKalb County, Georgia",2016,GA,0.463,0.001,0.931,0.017,0.162899263,11.48,11.97,45396,1579.11,952.17,763.57,n/a
13089023310,"Census Tract 233.10, DeKalb County, Georgia",2016,GA,0.814,0.005,0.94,0.009,0.721516307,10.18,28.59,35392,815.84,616.41,393.97,n/a
13089023311,"Census Tract 233.11, DeKalb County, Georgia",2016,GA,0.211,0,0.927,0.012,0.004450095,15.76,12.34,79500,2295.85,975.71,840.99,n/a
13089023312,"Census Tract 233.12, DeKalb County, Georgia",2016,GA,0.188,0.003,0.91,0.032,0.06033767,9.42,11.85,60184,1488.26,1383.41,623.99,n/a
13089023313,"Census Tract 233.13, DeKalb County, Georgia",2016,GA,0.304,0.004,0.923,0.023,0.029850746,11.67,21,43298,2081.08,1855.32,854.76,n/a
13089023314,"Census Tract 233.14, DeKalb County, Georgia",2016,GA,0.233,0.011,0.896,0.028,0.006451613,10.79,5.51,48141,2350.85,1343.26,613.12,n/a
13089023315,"Census Tract 233.15, DeKalb County, Georgia",2016,GA,0.156,0.001,0.903,0.008,0.00454316,11.03,4.9,57879,1510.13,811.38,700.41,n/a
13089023316,"Census Tract 233.16, DeKalb County, Georgia",2016,GA,0.254,0,0.915,0.043,0.098397436,8.84,2.78,62002,1488.26,1383.41,623.99,n/a
13089023410,"Census Tract 234.10, DeKalb County, Georgia",2016,GA,0.708,0,0.938,0.028,0.726434426,18.72,29.98,31280,1216.73,1002.18,562.03,n/a
13089023411,"Census Tract 234.11, DeKalb County, Georgia",2016,GA,0.405,0,0.959,0.015,0.192057292,9.09,17.07,40802,2146.42,1039.01,325.34,n/a
13089023412,"Census Tract 234.12, DeKalb County, Georgia",2016,GA,0.234,0.012,0.967,0.004,0.20591625,10.23,10.21,50495,1847.35,1513.94,902.43,n/a
13089023413,"Census Tract 234.13, DeKalb County, Georgia",2016,GA,0.153,0,0.915,0.017,0.034482759,11.16,10.27,50964,1847.35,1513.94,902.43,n/a
13089023414,"Census Tract 234.14, DeKalb County, Georgia",2016,GA,0.34,0,0.95,0.003,0.205918619,15.3,15.81,57120,2970.34,898.63,901.97,n/a
13089023416,"Census Tract 234.16, DeKalb County, Georgia",2016,GA,0.374,0,0.959,0.013,0.173743808,4.7,10.37,61714,3210.56,986.72,939.96,n/a
13089023418,"Census Tract 234.18, DeKalb County, Georgia",2016,GA,0.455,0.002,0.921,0.015,0.336924714,9.5,8.98,49930,1104,852,1021,n/a
13089023419,"Census Tract 234.19, DeKalb County, Georgia",2016,GA,0.202,0,0.951,0.01,0.028276878,11.95,10.88,59929,2724.14,1128.14,570.29,n/a
13089023421,"Census Tract 234.21, DeKalb County, Georgia",2016,GA,0.583,0,0.934,0.014,0.449646162,18.72,28.71,40030,2146.42,1039.01,325.34,n/a
13089023422,"Census Tract 234.22, DeKalb County, Georgia",2016,GA,0.23,0,0.944,0.029,0.003429691,16.91,8.84,57401,2970.34,898.63,901.97,n/a
13089023423,"Census Tract 234.23, DeKalb County, Georgia",2016,GA,0.192,0,0.908,0.046,0.21408686,3.85,7.41,69950,2976.97,1380.61,1074.73,n/a
13089023424,"Census Tract 234.24, DeKalb County, Georgia",2016,GA,0.192,0,0.941,0.009,0,10.95,8.82,60717,3210.56,986.72,939.96,n/a
13089023425,"Census Tract 234.25, DeKalb County, Georgia",2016,GA,0.335,0,0.946,0.008,0.205473306,6.45,7.93,57748,2724.14,1128.14,570.29,n/a
13089023426,"Census Tract 234.26, DeKalb County, Georgia",2016,GA,0.204,0.002,0.97,0.013,0,11.98,6.21,68188,2976.97,1380.61,1074.73,n/a
13089023427,"Census Tract 234.27, DeKalb County, Georgia",2016,GA,0.159,0,0.895,0.036,0.010657194,10.24,4.92,63864,1607.36,860.8,811.63,n/a
13089023428,"Census Tract 234.28, DeKalb County, Georgia",2016,GA,0.712,0,0.955,0.015,0.551678736,16.53,22.94,37827,-9999,-9999,-9999,n/a
13089023501,"Census Tract 235.01, DeKalb County, Georgia",2016,GA,0.651,0,0.916,0.007,0.219097449,10.33,36.34,31649,1284.47,878.35,1203.65,n/a
13089023504,"Census Tract 235.04, DeKalb County, Georgia",2016,GA,0.618,0,0.922,0.03,0.408792651,14.94,43.23,24098,1210.37,457.42,306.51,n/a
13089023505,"Census Tract 235.05, DeKalb County, Georgia",2016,GA,0.3,0.001,0.926,0.021,0,9.72,8.91,44155,1259.08,698.77,716.85,n/a
13089023506,"Census Tract 235.06, DeKalb County, Georgia",2016,GA,0.331,0.003,0.927,0.004,0.271494965,14.47,19.6,41330,1118.5,1301.5,102,n/a
13089023507,"Census Tract 235.07, DeKalb County, Georgia",2016,GA,0.302,0,0.901,0.028,0.029655991,14.82,12.49,42817,2081.08,1855.32,854.76,n/a
13089023601,"Census Tract 236.01, DeKalb County, Georgia",2016,GA,0.358,0.006,0.699,0.021,0.007223114,5.31,18.23,59856,1612.5,942.09,973.32,n/a
13089023602,"Census Tract 236.02, DeKalb County, Georgia",2016,GA,0.35,0,0.884,0.005,0.122840691,6.52,14.92,38688,2202,612,490,n/a
13089023603,"Census Tract 236.03, DeKalb County, Georgia",2016,GA,0.53,0,0.887,0,0.295081967,11.78,32.89,31292,1284.47,878.35,1203.65,n/a
13089023700,"Census Tract 237, DeKalb County, Georgia",2016,GA,0.607,0.003,0.797,0.013,0.344187808,4.44,27.94,33678,3933.31,1082.9,443.34,n/a
13089023801,"Census Tract 238.01, DeKalb County, Georgia",2016,GA,0.303,0.015,0.66,0.044,0.196878147,7.41,4.55,62521,3210.56,986.72,939.96,n/a
13089023802,"Census Tract 238.02, DeKalb County, Georgia",2016,GA,0.683,0.019,0.701,0.057,0.461980831,16.07,30.22,37328,1021.24,1282.34,581.31,n/a
13089023803,"Census Tract 238.03, DeKalb County, Georgia",2016,GA,0.263,0.002,0.8,0.05,0,5.4,21.55,42332,1746.41,1138.97,177.98,n/a
13121000100,"Census Tract 1, Fulton County, Georgia",2016,GA,0.187,0.021,0.015,0.03,0.177506112,4.79,2.94,138276,1956,1104,20,n/a
13121000200,"Census Tract 2, Fulton County, Georgia",2016,GA,0.318,0.025,0.046,0.036,0.3360134,0.86,0,106045,1793.7,1013.6,698.4,n/a
13121000400,"Census Tract 4, Fulton County, Georgia",2016,GA,0.356,0.026,0.097,0.015,0.745629371,0,2.17,92361,2782.52,1012.44,927.06,n/a
13121000500,"Census Tract 5, Fulton County, Georgia",2016,GA,0.475,0.09,0.174,0.066,0.689635696,2.66,5,92176,2782.52,1012.44,927.06,n/a
13121000600,"Census Tract 6, Fulton County, Georgia",2016,GA,0.845,0.242,0.22,0.056,0.863636364,2.21,16.09,44554,2141.05,2099.37,2488.63,n/a
13121000700,"Census Tract 7, Fulton County, Georgia",2016,GA,0.337,0.011,0.678,0.044,0.123188406,3.4,7.62,69722,1749.6,875.37,653.22,n/a
13121001001,"Census Tract 10.01, Fulton County, Georgia",2016,GA,0.495,0.258,0.104,0.044,0.873212583,4.1,3.57,75556,1218.34,744,567.59,n/a
13121001002,"Census Tract 10.02, Fulton County, Georgia",2016,GA,0.994,0.226,0.185,0.072,0.994423792,6.55,22.67,25882,868.73,704.92,475.35,n/a
13121001100,"Census Tract 11, Fulton County, Georgia",2016,GA,0.548,0.123,0.125,0.03,0.947195622,0.42,0,88125,1590.93,604.7,1684.73,n/a
13121001201,"Census Tract 12.01, Fulton County, Georgia",2016,GA,0.658,0.057,0.089,0.048,0.867269439,1.68,2.14,55797,1312.84,857.32,1186.15,n/a
13121001202,"Census Tract 12.02, Fulton County, Georgia",2016,GA,0.525,0.105,0.165,0.053,0.948408019,2.37,0,75195,1253.8,763.23,495.9,n/a
13121001300,"Census Tract 13, Fulton County, Georgia",2016,GA,0.62,0.077,0.208,0.076,0.732600733,0.9,11.37,59756,2500,866.86,862.25,n/a
13121001400,"Census Tract 14, Fulton County, Georgia",2016,GA,0.564,0.04,0.046,0.036,0.693527081,0.62,4.79,77238,1253.8,763.23,495.9,n/a
13121001500,"Census Tract 15, Fulton County, Georgia",2016,GA,0.669,0.021,0.129,0.065,0.745566166,1.2,0,60356,1659.14,921.14,804.75,n/a
13121001600,"Census Tract 16, Fulton County, Georgia",2016,GA,0.771,0.035,0.189,0.037,0.865972222,1.22,14.14,64412,1612.62,658.7,717.54,n/a
13121001700,"Census Tract 17, Fulton County, Georgia",2016,GA,0.793,0.034,0.483,0.045,0.770772443,2.61,29.15,54348,1431.53,1136.71,510.29,n/a
13121001800,"Census Tract 18, Fulton County, Georgia",2016,GA,0.759,0.067,0.495,0.024,0.908925319,1.81,39.71,32014,1192.36,1357.09,367.36,n/a
13121001900,"Census Tract 19, Fulton County, Georgia",2016,GA,0.665,0.159,0.28,0.065,0.969148936,3.34,9.36,58693,2500,866.86,862.25,n/a
13121002100,"Census Tract 21, Fulton County, Georgia",2016,GA,0.644,0.066,0.66,0.016,0.918273646,1.84,28.8,38068,1736.57,1075.43,1060.38,n/a
13121002300,"Census Tract 23, Fulton County, Georgia",2016,GA,0.725,0,0.929,0,0.541629364,10.28,15.69,26793,2500.57,1029.39,829.93,n/a
13121002400,"Census Tract 24, Fulton County, Georgia",2016,GA,0.627,0.012,0.947,0.007,0.335386721,12.2,21.35,30000,1312,603.27,427.18,n/a
13121002500,"Census Tract 25, Fulton County, Georgia",2016,GA,0.827,0.006,0.904,0.026,0.707186544,9.75,32.84,23767,1402.58,1206.9,404.72,n/a
13121002600,"Census Tract 26, Fulton County, Georgia",2016,GA,0.892,0,0.861,0.087,0.795950156,4.84,39.8,23598,672,798,178.5,n/a
13121002800,"Census Tract 28, Fulton County, Georgia",2016,GA,0.901,0.073,0.53,0.081,0.938334393,7.8,24.65,21851,1011.88,714.35,1303.85,n/a
13121002900,"Census Tract 29, Fulton County, Georgia",2016,GA,0.697,0.073,0.397,0.033,0.736101808,3.29,2.09,60083,1659.14,921.14,804.75,n/a
13121003000,"Census Tract 30, Fulton County, Georgia",2016,GA,0.493,0.051,0.066,0.038,0.535655058,1.11,0,89029,1590.93,604.7,1684.73,n/a
13121003100,"Census Tract 31, Fulton County, Georgia",2016,GA,0.584,0.02,0.376,0.03,0.375581395,4.18,14.78,43170,492,1224,184,n/a
13121003200,"Census Tract 32, Fulton County, Georgia",2016,GA,0.393,0.021,0.15,0.045,0.497264022,0.29,2.42,70000,1591.46,934.98,638.26,n/a
13121003500,"Census Tract 35, Fulton County, Georgia",2016,GA,0.635,0.014,0.589,0.038,0.914438503,3.91,0,53781,1431.53,1136.71,510.29,n/a
13121003600,"Census Tract 36, Fulton County, Georgia",2016,GA,0.733,0.016,0.818,0.02,0.937125749,5.14,20.38,38558,2933.2,1719.34,764.16,n/a
13121003700,"Census Tract 37, Fulton County, Georgia",2016,GA,1,0,1,0,1,0,0,23839,1402.58,1206.9,404.72,n/a
13121003800,"Census Tract 38, Fulton County, Georgia",2016,GA,0.853,0.072,0.67,0.055,0.528368794,16.22,6.25,22000,1250.02,2259.21,977.34,n/a
13121003900,"Census Tract 39, Fulton County, Georgia",2016,GA,0.668,0,0.98,0.01,0.332995951,11.52,33.14,29403,1364.27,1040.53,728.36,n/a
13121004000,"Census Tract 40, Fulton County, Georgia",2016,GA,0.547,0.005,0.976,0.01,0.132061069,7.17,26.56,27167,2500.57,1029.39,829.93,n/a
13121004100,"Census Tract 41, Fulton County, Georgia",2016,GA,0.682,0,0.91,0.009,0.352787456,6.84,23.18,30956,1312,603.27,427.18,n/a
13121004200,"Census Tract 42, Fulton County, Georgia",2016,GA,0.838,0,0.918,0.009,0.815645846,3.86,27.42,17843,1315.32,1362.73,808.85,n/a
13121004300,"Census Tract 43, Fulton County, Georgia",2016,GA,0.811,0.057,0.741,0.042,0.968579235,8.03,26.14,28016,2415.14,1472.64,686.39,n/a
13121004400,"Census Tract 44, Fulton County, Georgia",2016,GA,0.972,0.009,0.962,0.017,0.900380228,4.39,37.91,19754,991.4,985.28,683.36,n/a
13121004800,"Census Tract 48, Fulton County, Georgia",2016,GA,0.967,0.068,0.609,0.057,0.85443038,3.26,38.31,17500,785.89,650.94,638.34,n/a
13121004900,"Census Tract 49, Fulton County, Georgia",2016,GA,0.368,0.018,0.377,0.069,0.299762094,3.87,18.89,66786,1612.62,658.7,717.54,n/a
13121005000,"Census Tract 50, Fulton County, Georgia",2016,GA,0.411,0.017,0.2,0.047,0.410454985,5.86,1.71,61607,1659.14,921.14,804.75,n/a
13121005200,"Census Tract 52, Fulton County, Georgia",2016,GA,0.399,0.038,0.258,0.069,0.399696625,2.97,10.26,88591,1590.93,604.7,1684.73,n/a
13121005300,"Census Tract 53, Fulton County, Georgia",2016,GA,0.303,0.005,0.295,0.04,0.22675737,0.45,10.25,95259,2600.78,1105.61,382,n/a
13121005501,"Census Tract 55.01, Fulton County, Georgia",2016,GA,0.671,0.028,0.726,0.083,0.323165705,2.95,39.12,20000,930.81,840,427.65,n/a
13121005502,"Census Tract 55.02, Fulton County, Georgia",2016,GA,0.827,0,0.929,0.012,0.741697417,8.83,47.66,16675,1588.76,642.83,404.21,n/a
13121005700,"Census Tract 57, Fulton County, Georgia",2016,GA,0.925,0.004,0.939,0.012,0.537645811,8.29,40.2,17782,1315.32,1362.73,808.85,n/a
13121005800,"Census Tract 58, Fulton County, Georgia",2016,GA,0.601,0.045,0.807,0.007,0.26625,6.65,41.04,30652,1312,603.27,427.18,n/a
13121006000,"Census Tract 60, Fulton County, Georgia",2016,GA,0.638,0.011,0.884,0.061,0.312320917,7.74,38.04,31909,1870.13,1417.6,960.24,n/a
13121006100,"Census Tract 61, Fulton County, Georgia",2016,GA,0.535,0,0.969,0.002,0.020601336,7.84,28.65,30256,1312,603.27,427.18,n/a
